Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,81,00D00A573E05,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.959766446087972,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,20,00D00A573FC8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.23697936940443753,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,7,00D00A574086,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.08294277929155314,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,11,00D00A574AC6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.13033865317244064,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,29,00D00A574BF7,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3436200856364344,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,9,00D00A575035,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.10664071623199689,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,3,00D00A57569F,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03554690541066563,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,6,00D00A57614E,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07109381082133126,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,3,00D00A580EB1,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03554690541066563,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2569,3,00D00A58151E,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03554690541066563,Jakke
12428 Overall Sort Lowell Bomuld,Udgået Model,1,2569,29,00D00A434A23,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3436200856364344,Overall
13774 Shorts Charleston mblå p/b,Alm.slid uden restværdi,1,2569,3,00D009E289BD,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03554690541066563,Shorts
13774 Shorts Charleston mblå p/b,Alm.slid uden restværdi,1,2569,2,00D009E29DFF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.023697936940443753,Shorts
14152 Benkl m/lom hvid low risk,Misligholdt med restværdi,1,2569,131,00D00959C5DF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.5522148695990658,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,6,00D00A5739ED,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07109381082133126,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,8,00D00A574596,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09479174776177501,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,14,00D00A574FAF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.16588555858310627,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,2,00D00A5753BD,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.023697936940443753,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,8,00D00A575982,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09479174776177501,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,11,00D00A5762F1,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.13033865317244064,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2569,6,00D00A58225D,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07109381082133126,Bukser
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,17,00D009C17608,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2015109034267913,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,26,00D00A432143,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3081931464174455,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,16,00D00A432C57,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.18965732087227413,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,29,00D00A43306C,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3437538940809969,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,3,00D00A434D79,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0355607476635514,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,40,00D00A4350E3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.4741433021806854,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,55,00D00A435777,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6519470404984423,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,80,00D00A43671B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.9482866043613708,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,77,00D00A4367D3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.9127258566978194,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,83,00D00A43BC55,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.983847352024922,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,56,00D00A43BEBF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6638006230529595,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,33,00D00A43CDB0,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.39116822429906545,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,84,00D00A43D1AA,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.9957009345794392,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,62,00D00A43D339,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.7349221183800623,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,9,00D00A43D5F6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.10668224299065421,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,43,00D00A43D6EC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.5097040498442368,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,8,00D00A573A4D,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09482866043613707,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,59,00D00A573C79,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6993613707165109,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,31,00D00A573E6E,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.36746105919003114,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,2,00D00A573EF9,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.023707165109034267,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,29,00D00A573F93,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3437538940809969,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,16,00D00A5740A2,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.18965732087227413,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,26,00D00A57419B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3081931464174455,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,6,00D00A574680,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0711214953271028,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,2,00D00A574829,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.023707165109034267,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,28,00D00A574BA4,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.33190031152647975,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,39,00D00A57595B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.4622897196261682,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,13,00D00A575C8F,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.15409657320872275,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,46,00D00A575CDE,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.5452647975077881,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,45,00D00A57FF1B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.533411214953271,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,3,00D00A580CC3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0355607476635514,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,11,00D00A580FBA,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.13038940809968846,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,14,00D00A5813E9,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.16595015576323988,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,25,00D00A581EC4,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.29633956386292837,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,2,00D00A5821A8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.023707165109034267,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,82,30155C97D461A7C0000A2B38,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.971993769470405,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,7,30155C97D461A7C0000A2B72,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.08297507788161994,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,74,30155C97D461A7C0000A2BB6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.8771651090342679,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,6,30155C97D461A7C0000A2AA8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0711214953271028,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,22,30155C97D461A7C0000A32C6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.26077881619937693,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,24,30155C97D461A7C0000A3398,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2844859813084112,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2568,17,30155C97D461A7C0000A6C14,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2015109034267913,Jakke
12427 Benklæde Sort Biloxi Bom,Udgået Model,1,2568,3,00D00A573AC1,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0355607476635514,Bukser
12427 Benklæde Sort Biloxi Bom,Udgået Model,1,2568,22,00D00A57FF89,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.26077881619937693,Bukser
12428 Overall Sort Lowell Bomuld,Udgået Model,1,2568,23,00D00A43C6CD,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.27263239875389406,Overall
12428 Overall Sort Lowell Bomuld,Udgået Model,1,2568,9,00D00A43DB21,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.10668224299065421,Overall
12428 Overall Sort Lowell Bomuld,Udgået Model,1,2568,3,00D00A574511,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.0355607476635514,Overall
12428 Overall Sort Lowell Bomuld,Udgået Model,1,2568,33,00D00A582147,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.39116822429906545,Overall
12607 Sweatshirt Prowear sort pb,Udgået Model,1,2568,46,00D00A435401,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.5452647975077881,Langærmet
12607 Sweatshirt Prowear sort pb,Udgået Model,1,2568,27,00D00A43BF7B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3200467289719626,Langærmet
13745 Overall Newark sort tw,Udgået Model,1,2568,31,30155C97D461A6C0004A1AFA,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.36746105919003114,Overall
13745 Overall Newark sort tw,Udgået Model,1,2568,27,30155C97D461A7C0000A2A58,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3200467289719626,Overall
13745 Overall Newark sort tw,Udgået Model,1,2568,30,30155C97D461A7C0000A2AA2,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.355607476635514,Overall
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,2568,81,30155C97D461A7C000206A30,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.9601401869158878,Bukser
05575 T-shirt da 3/4æ sort stretch,Udgået Model,1,2567,21,00D00A434AD3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.24902220490845348,T-shirt
05575 T-shirt da 3/4æ sort stretch,Udgået Model,1,2567,25,00D00A43C1AC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.296455005843397,T-shirt
08190 Heldragt Blå Alsistrong,Misligeholdt pga blæk,1,2567,97,00D009979138,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.1502454226723804,Overall
12280 Undertrøje sort dame P/B,Udgået Model,1,2567,23,00D00A4345DF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.27273860537592526,undertrøje
12280 Undertrøje sort dame P/B,Udgået Model,1,2567,18,00D00A4361A6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.21344760420724582,undertrøje
12280 Undertrøje sort dame P/B,Udgået Model,1,2567,38,00D00A43D2D2,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.4506116088819634,undertrøje
12426 Jakke Sort Trenton Bom,Udgået Model,1,2567,57,00D00A574295,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6759174133229451,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2567,13,00D00A5748BB,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.15415660303856643,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2567,13,00D00A576029,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.15415660303856643,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2567,52,30155C97D461A7C0000A2B17,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6166264121542657,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2567,20,30155C97D461A7C0000A2B94,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.23716400467471757,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2566,28,00D00A43BF93,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.3321590023382697,Jakke
00215 Termojakke Hvid,Misligholdt med restværdi,1,2565,69,00D009AD1865,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.8188538011695906,Jakke
08516 Jakke Advarsel Vask,"Kass. af RETUR,MINIMU,afmeld",1,2565,1,000098477552,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011867446393762183,Jakke
00215 Termojakke Hvid,Misligholdt med restværdi,1,2564,100,00D009ACA606,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.187207488299532,Jakke
00215 Termojakke Hvid,Misligholdt med restværdi,1,2564,121,00D009C2DCB2,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.4365210608424337,Jakke
11335 Fleece til let jak refl sort,"Kass. af RETUR,MINIMU,afmeld",1,2563,17,00D0097045FF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.20190401872805305,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2563,58,00D00A43D715,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.688849005072181,Jakke
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,2563,88,00D009BFF4FC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.0451502145922746,Bukser
13822 T-shirt l/æ bom,"Kass. af RETUR,MINIMU,afmeld",1,2563,1,000098478020,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011876706984003123,T-shirt
13822 T-shirt l/æ bom,"Kass. af RETUR,MINIMU,afmeld",1,2563,1,000098478021,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011876706984003123,T-shirt
13822 T-shirt l/æ bom,"Kass. af RETUR,MINIMU,afmeld",1,2563,1,000098478022,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011876706984003123,T-shirt
13822 T-shirt l/æ bom,"Kass. af RETUR,MINIMU,afmeld",1,2563,1,000098478023,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011876706984003123,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,BTS fejl uden restværdi,1,2562,78,00D00927526D,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.926744730679157,T-shirt
22324 Skaljakke Harlow kl3 gu/mblå,"Kass. af RETUR,MINIMU,afmeld",1,2562,7,000098478205,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.08316939890710383,Jakke
12426 Jakke Sort Trenton Bom,Udgået Model,1,2561,7,00D00A57FD9E,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.08320187426786413,Jakke
08190 Heldragt Blå Alsistrong,Misligholdt med restværdi,1,2560,95,00D009B1EF2A,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.129609375,Overall
12426 Jakke Sort Trenton Bom,Udgået Model,1,2560,4,30155C97D461A7C0000A2B1C,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.04756250000000001,Jakke
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2559,1,30155C97D461A7C0000A662B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011895271590465026,Bukser
01754 Rullekrave Bluse Hvid Bomuld,Misligholdt med restværdi,1,2557,102,00D00A5617AC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.2142667188111067,bluse
02530 T-shirt unisex kgrå pb,Misligholdt med restværdi,1,2557,97,00D00A566B64,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.1547438404380135,T-shirt
05575 T-shirt da 3/4æ sort stretch,Udgået Model,1,2556,68,30155C97D461A7C0000A650C,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.8098278560250392,T-shirt
09104 Cardigan Vask,"Kass. af RETUR,MINIMU,afmeld",1,2556,1,000098479413,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011909233176838811,cardigan
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2556,3,00D00A432CB8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03572769953051643,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2556,12,00D00A43476D,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.14291079812206572,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2556,12,00D00A43D2B7,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.14291079812206572,Jakke
00100 Unisexben Lårl & Toml Mblåpb,Alm.slid uden restværdi,1,2555,72,00D009426959,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.8578003913894325,Bukser
04841 Benkl u knæ hvid p/b ICON1,"Kass. af RETUR,MINIMU,afmeld",1,2555,3,00D00A277C2B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03574168297455969,Bukser
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2555,13,30155C97D461A7C0000A2D04,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.15488062622309198,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2555,6,30155C97D461A7C0000A667A,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07148336594911937,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2555,15,30155C97D461A7C0000A66AB,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.17870841487279843,Jakke
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2555,15,00D00A573B05,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.17870841487279843,Bukser
01083 T-Shirt unisex hvid k/æ P/B,Misligholdt med restværdi,1,2554,120,00D009519EBF,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.4302270947533282,T-shirt
05575 T-shirt da 3/4æ sort stretch,Udgået Model,1,2554,14,30155C97D461A7C0000A65BC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.16685982772122163,T-shirt
00215 Termojakke Hvid,Misligholdt med restværdi,1,2552,91,00D009AD2491,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.0854388714733543,Jakke
00221 Termovest Hvid,Alm.slid uden restværdi,1,2551,115,00D00748C8A7,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.3722461779694237,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2550,58,00D00A572EF3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6923607843137255,Jakke
10250 Pilotjakke advarsel vask,"Kass. af RETUR,MINIMU,afmeld",1,2549,8,000098480391,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09553550411926245,Jakke
10250 Pilotjakke advarsel vask,"Kass. af RETUR,MINIMU,afmeld",1,2549,6,000098480392,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07165162808944685,Jakke
00215 Termojakke Hvid,Misligholdt med restværdi,1,2548,110,30155C97D461A7C00031BFD0,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.3141287284144427,Jakke
06831 Kit H Kina 3Udvl Hvid Pb,Udgået Model,1,2548,11,00D00A18375B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.13141287284144426,Kittel
11335 Fleece til let jak refl sort,"Kass. af RETUR,MINIMU,afmeld",1,2548,3,00D009702BED,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.03583987441130298,Jakke
14152 Benkl m/lom hvid low risk,Misligholdt med restværdi,1,2548,74,00D008EC0086,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.8840502354788069,Bukser
08859 Busseronne blå/hv strib,Alm.slid uden restværdi,1,2547,120,00D009ED88FB,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.4341578327444053,Busseron
10655 Pilotjakke Hyg u/lommer hvid,Misligholdt med restværdi,1,2547,82,00D0082C5419,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.9800078523753436,Jakke
07963 Busseron 1/Indv L/Æ Hvid Pb,Misligholdt med restværdi,1,2544,92,00D00A47360B,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.100817610062893,Busseron
10416 Kokkejakke trykknap L/Æ hvid,Alm.slid uden restværdi,1,2544,111,30155C97D461A7C0000A2FF8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.3281603773584905,Kokkejakke
11831 Overall Grå/Sort Dynamic P/B,Udgået Model,1,2542,49,00D0091839CC,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.5867663257277734,Overall
09813 T-Shirt Vask,"Kass. af RETUR,MINIMU,afmeld",1,2541,1,000098481090,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.011979535615899253,T-shirt
00215 Termojakke Hvid,Misligholdt med restværdi,1,2540,86,00D009AD0FE2,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.0306456692913386,Jakke
13740 Jakke Rockford sort tw,Udgået Model,1,2540,4,00D00A566668,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.04793700787401575,Jakke
13740 Jakke Rockford sort tw,Udgået Model,1,2540,4,00D00A566AF3,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.04793700787401575,Jakke
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2540,19,30155C97D461A7C0000A6863,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.22770078740157482,Bukser
22218 Benkl m stræk  Lerida sort,Udgået Model,1,2540,21,30155C97D461A7C0000A6878,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2516692913385827,Bukser
12426 Jakke Sort Trenton Bom,Udgået Model,1,2539,24,00D00A5740F8,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2877353288696337,Jakke
14152 Benkl m/lom hvid low risk,Udgået Model,1,2539,85,30155C97D461A7C000206957,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.0190626230799527,Bukser
22422 Unisex Kittel Hvid,Alm.slid uden restværdi,1,2539,230,30155C97D461A7C0000A2A4C,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",2.7574635683339896,Kittel
22422 Unisex Kittel Hvid,Alm.slid uden restværdi,1,2539,148,30155C97D461A7C0000A69DB,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.7743678613627412,Kittel
12426 Jakke Sort Trenton Bom,Udgået Model,1,2538,24,00D00A5742AD,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2878486997635934,Jakke
22422 Unisex Kittel Hvid,Alm.slid uden restværdi,1,2537,162,30155C97D461A7C0000A67C0,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.94374458021285,Kittel
02530 T-shirt unisex kgrå pb,Misligholdt med restværdi,1,2534,20,30155C97D461A7C00031BD66,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.2402525651144436,T-shirt
10250 Pilotjakke advarsel vask,"Kass. af RETUR,MINIMU,afmeld",1,2534,6,000098481772,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.07207576953433308,Jakke
11335 Fleece til let jak refl sort,"Kass. af RETUR,MINIMU,afmeld",1,2533,8,00D009701B48,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09613896565337544,Jakke
11945 Jakke m lyn pb Mascot sort,Udgået Model,1,2533,20,00D00A43223A,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.24034741413343863,Jakke
11335 Fleece til let jak refl sort,"Kass. af RETUR,MINIMU,afmeld",1,2531,8,00D009701A96,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.09621493480837613,Jakke
22422 Unisex Kittel Hvid,Alm.slid uden restværdi,1,2531,265,30155C97D461A7C0000A2C5F,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",3.1871197155274595,Kittel
13819 Skjorte funktion dame Sky,Alm.slid uden restværdi,1,2530,87,00D00998DDF6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.0467509881422927,Skjorte
09153 Benklæde kblå Hygiejne P/B,Alm.slid uden restværdi,1,2529,58,00D00A32AD48,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",0.6981099248714908,Bukser
