Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1996,77,30155C97D461A7C000E7F6B4,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.1742885771543086,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1996,93,30155C97D461A7C000E901A3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4182965931863727,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1992,52,30155C97D461A7C000CDD7AD,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.7946184738955823,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1992,57,30155C97D461A7C000E87528,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8710240963855421,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1992,53,30155C97D461A7C000E8F6E0,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8098995983935744,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1989,2,30155C97D461A7C00103BCF1,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.030608345902463547,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1988,4,30155C97D461A7C00103A9EA,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.06124748490945675,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1988,5,30155C97D461A7C00103BC62,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.07655935613682092,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1988,2,30155C97D461A7C00103BD1D,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.030623742454728375,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1987,105,30155C97D461A7C000E0DD3C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.608555611474585,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1986,92,300ED89F3350007FE26807A8,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.410110775427996,T-shirt
01717 T-shirt unisex kblå pb,Alm.slid uden restværdi,1,1981,90,30155C97D461A7C00117037B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3829379101463908,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1977,33,30155C97D461A7C00111EDF2,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.508103186646434,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1974,87,30155C97D461A7C00102F7E0,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.341580547112462,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1972,73,30155C97D461A7C00110C544,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.1268356997971605,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1972,89,30155C97D461A7C00110C638,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3738133874239353,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1972,95,30155C97D461A7C00110C67A,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4664300202839757,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1964,29,30155C97D461A7C000DF2730,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.4494704684317719,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1963,21,30155C97D461A7C00134529E,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.3256444218033622,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1960,72,30155C97D461A7C001036545,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.1182040816326533,T-shirt
01717 T-shirt unisex kblå pb,Alm.slid uden restværdi,1,1952,43,30155C97D461A7C00116ECD6,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.6705532786885247,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1950,52,30155C97D461A7C000E0A08E,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8117333333333334,T-shirt
