Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1499,37,30155C97D461A7C001D5C888,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.7513542361574383,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1498,107,30155C97D461A7C000912B62,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.1742857142857144,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1496,78,30155C97D461A7C0011C82F4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5871122994652407,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1496,58,30155C97D461A7C0011C950E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1801604278074866,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1495,82,30155C97D461A7C0011C82AD,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6696187290969902,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1495,80,30155C97D461A7C0011C8320,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.628896321070234,Bukser
23189 Benkl Mind lavtaljet m/opsm,Alm.slid uden restværdi,1,1495,14,30155C97D461A7C000DB8D17,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.285056856187291,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1494,69,30155C97D461A7C0011C95DB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.405863453815261,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1494,81,30155C97D461A7C0011C95F2,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6503614457831326,Bukser
05304 Benkl Hr 2Skrål 2Bagl HV P/B,Alm.slid uden restværdi,1,1489,81,30155C97D461A7C0017DDA40,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6559032907991942,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1489,6,30155C97D461A7C0011A5D3B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.12265950302216252,Bukser
23190 Benkl Mind højtaljet m opsm,Alm.slid uden restværdi,1,1488,13,30155C97D461A7C0009645DC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.26594086021505375,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1485,97,30155C97D461A7C00161ABFE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9883367003367005,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1481,50,30155C97D461A7C001295CFC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0276839972991223,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1481,54,30155C97D461A7C001295E7A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.109898717083052,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1478,56,30155C97D461A7C0016ADA15,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.153342354533153,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1478,52,30155C97D461A7C0016ADA5A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.070960757780785,Bukser
10530 Benkl. Vente marine pb,Alm.slid uden restværdi,1,1475,49,30155C97D461A7C000C1A46F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0112271186440678,Bukser
23190 Benkl Mind højtaljet m opsm,Alm.slid uden restværdi,1,1467,97,30155C97D461A7C000E986D4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.012733469665985,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1467,36,30155C97D461A7C0012A448F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.7469938650306749,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1466,18,30155C97D461A7C000E97C60,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.3737517053206003,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1464,50,30155C97D461A7C002045268,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.039617486338798,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1464,56,30155C97D461A7C0020453D4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1643715846994536,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1464,37,30155C97D461A7C002045412,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.7693169398907104,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1464,48,30155C97D461A7C002045426,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.998032786885246,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1463,11,30155C97D461A7C000EB5269,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.2288721804511278,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1463,80,30155C97D461A7C001295CB2,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6645249487354752,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1462,95,30155C97D461A7C0016AD289,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9779753761969907,Bukser
00100 Unisexben Lårl & Toml Mblåpb,Alm.slid uden restværdi,1,1461,65,30155C97D461A7C0018876CF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.354277891854894,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1460,41,30155C97D461A7C0011A2558,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.8548219178082191,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1451,82,30155C97D461A7C001D5BE5B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7202481047553413,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1448,54,30155C97D461A7C000D5D2A0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.135193370165746,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1444,51,30155C97D461A7C000895925,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0750969529085874,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1444,92,30155C97D461A7C001222614,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9393905817174517,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1444,89,30155C97D461A7C0012949B3,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8761495844875347,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1437,51,30155C97D461A7C0017CDB97,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0803340292275574,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1430,74,30155C97D461A7C001222586,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5752167832167832,Bukser
10530 Benkl. Vente marine pb,Alm.slid uden restværdi,1,1428,49,30155C97D461A7C00109D8C1,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0445098039215688,Bukser
13907 Unisexben Lårl & Toml sort,Alm.slid uden restværdi,1,1427,79,30155C97D461A7C0021CB1BB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6851857042747023,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1426,7,30155C97D461A7C0010A3D5F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.1494249649368864,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1426,5,30155C97D461A7C0010A3E03,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.10673211781206171,Bukser
12184 Benkl da monroe hv harmony,Alm.slid uden restværdi,1,1423,51,30155C97D461A7C001E3826C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0909627547434997,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1423,5,30155C97D461A7C0010A3E0B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.10695713281799016,Bukser
13907 Unisexben Lårl & Toml sort,Alm.slid uden restværdi,1,1412,75,30155C97D461A7C0017F6269,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6168555240793203,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1412,3,30155C97D461A7C0011C977C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.06467422096317281,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1407,41,30155C97D461A7C000EB7B4E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.8870220326936745,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1407,76,30155C97D461A7C00129496E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6442359630419332,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1400,56,30155C97D461A7C000EB595A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2176,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1395,46,30155C97D461A7C000EB5457,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0037562724014337,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1395,87,30155C97D461A7C001294929,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8984086021505375,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1392,4,30155C97D461A7C00091305B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.08747126436781609,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1389,28,30155C97D461A7C00201BB6C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.6136213102951764,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1385,66,30155C97D461A7C00187B9EB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4505703971119133,Bukser
23190 Benkl Mind højtaljet m opsm,Alm.slid uden restværdi,1,1378,22,30155C97D461A7C000CCB78A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.4859796806966618,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1373,56,30155C97D461A7C0011C9765,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2415440640932265,Bukser
01577 Benkl Da M/Opsmøg Mblå,Alm.slid uden restværdi,1,1372,54,30155C97D461A7C001F0C431,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1980758017492712,Bukser
23184 Benkl Cheans lavtalj/u opsm,Alm.slid uden restværdi,1,1372,5,30155C97D461A7C0011C8D4D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.110932944606414,Bukser
01168 Kokbenkl Hr M/Lyn HV/So P/B,Alm.slid uden restværdi,1,1371,92,30155C97D461A7C000FE4661,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.042654996353027,Bukser
14048 Overtræksbukser - unisex,Alm.slid uden restværdi,1,1368,3,30155C97D461A7C0021BEBC0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.06675438596491227,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1368,64,30155C97D461A7C000D92ED8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.424093567251462,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1367,87,30155C97D461A7C001CFE190,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.937293343087052,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1367,76,30155C97D461A7C001CFE244,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6923482077542065,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1367,74,30155C97D461A7C001CFE260,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.64781272860278,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1367,70,30155C97D461A7C001CFE2D0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5587417702999269,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1367,81,30155C97D461A7C001CFE3D1,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8036869056327725,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1365,63,30155C97D461A7C00201B2B4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4049230769230772,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1365,49,30155C97D461A7C00201C74A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0927179487179486,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1365,25,30155C97D461A7C00201C787,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.5575091575091575,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1363,56,30155C97D461A7C000D92DB3,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.250652971386647,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1363,73,30155C97D461A7C000D92E1A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6303154805575937,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1363,88,30155C97D461A7C001CFDF6D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9653118121790167,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1362,91,30155C97D461A7C000D92DBF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.033803230543319,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1362,90,30155C97D461A7C000D92E9E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.011453744493392,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1361,72,30155C97D461A7C000D92DA1,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6103453343130052,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1359,18,30155C97D461A7C001386D78,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.4031788079470199,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1354,54,30155C97D461A7C000D92E48,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.214002954209749,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1354,59,30155C97D461A7C001CFDFD8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3264106351550962,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1354,73,30155C97D461A7C001CFE08A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.641152141802068,Bukser
23186 Benkl Cheans pullon u opsmøg,Alm.slid uden restværdi,1,1353,28,30155C97D461A7C0011C9748,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.6299482631189949,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1353,78,30155C97D461A7C001CFDB94,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7548558758314856,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1347,29,30155C97D461A7C001CFDFD2,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.6553526354862658,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1346,54,30155C97D461A7C00125A55F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.221218424962853,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1346,41,30155C97D461A7C00201B40F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.927221396731055,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1345,70,30155C97D461A7C001CFDCE2,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5842379182156134,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1345,87,30155C97D461A7C001CFDFE7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9689814126394054,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1345,86,30155C97D461A7C001CFE07E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9463494423791825,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1343,77,30155C97D461A7C0021DE315,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7452568875651526,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1340,27,30155C97D461A7C001EA67A3,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.6133432835820896,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1340,104,30155C97D461A7C001CFDCA7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.362507462686567,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1340,100,30155C97D461A7C00204106A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.271641791044776,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1339,46,30155C97D461A7C0018875BB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0457356235997013,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1336,55,30155C97D461A7C001F7D5D4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2531437125748504,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1335,48,30155C97D461A7C001D086ED,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0944719101123597,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1335,93,30155C97D461A7C0021AADAC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.1205393258426968,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1334,23,30155C97D461A7C00186DC66,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.5248275862068965,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1334,18,30155C97D461A7C001CD9712,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.41073463268365823,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1334,65,30155C97D461A7C00205502F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.483208395802099,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1334,65,30155C97D461A7C001CFE49D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.483208395802099,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1334,61,30155C97D461A7C001CFFFAA,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3919340329835084,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1334,51,30155C97D461A7C001D08B6E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1637481259370315,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1332,78,30155C97D461A7C0004AC14E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7825225225225225,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1332,80,30155C97D461A7C0009153F5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8282282282282283,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1332,73,30155C97D461A7C00186D3BF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6682582582582584,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1332,25,30155C97D461A7C00186DC14,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.5713213213213214,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1332,25,30155C97D461A7C00186DC41,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.5713213213213214,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,37,30155C97D461A7C001F7D28C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.8461908339594291,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,62,30155C97D461A7C001F7D2B5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4179413974455297,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,52,30155C97D461A7C001F7D2BD,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1892411720510896,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,72,30155C97D461A7C001F7D2FB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6466416228399698,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,59,30155C97D461A7C001F7D346,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3493313298271976,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,71,30155C97D461A7C001F7D349,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.623771600300526,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,56,30155C97D461A7C001F7D34C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2807212622088655,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,74,30155C97D461A7C001F7D35B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6923816679188581,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,62,30155C97D461A7C001F7D432,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4179413974455297,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,66,30155C97D461A7C001F7D454,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5094214876033059,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1331,57,30155C97D461A7C001F7D458,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3035912847483095,Bukser
23190 Benkl Mind højtaljet m opsm,Alm.slid uden restværdi,1,1331,18,30155C97D461A7C000F41970,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.41166040570999246,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1330,15,30155C97D461A7C001D013B5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.34330827067669173,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1330,36,30155C97D461A7C001D07E1F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.8239398496240602,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1330,24,30155C97D461A7C0021AAC9C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.5492932330827068,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1330,73,30155C97D461A7C0021AADB7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6707669172932331,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,64,30155C97D461A7C001D07BBC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.468093443858327,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,80,30155C97D461A7C001D07DE5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.835116804822909,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,60,30155C97D461A7C001D0899D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3763376036171817,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,76,30155C97D461A7C001D09263,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7433609645817636,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,90,30155C97D461A7C001F0D1E6,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.0645064054257727,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,80,30155C97D461A7C002054FCE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.835116804822909,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,58,30155C97D461A7C0021AB523,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.330459683496609,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,80,30155C97D461A7C0021AA9F7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.835116804822909,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,73,30155C97D461A7C0021AAC57,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6745440844009045,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1327,76,30155C97D461A7C0021AAD84,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7433609645817636,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1326,70,30155C97D461A7C00186D2B8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6069381598793364,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1326,96,30155C97D461A7C00186F561,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",2.203800904977376,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1326,78,30155C97D461A7C0018700FE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7905882352941176,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1326,84,30155C97D461A7C001CFF7FF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9283257918552037,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1326,85,30155C97D461A7C001D00C33,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9512820512820512,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1326,66,30155C97D461A7C001D0132A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5151131221719456,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1325,61,30155C97D461A7C00186F9E3,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4013886792452832,Bukser
12457 Benklæder Industry grå Bom,Alm.slid uden restværdi,1,1325,13,00D00B3118A9,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",0.29865660377358494,Bukser
