Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,846,57,30155C97D461A6C0002FC930,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.050921985815603,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,846,60,30155C97D461A6C0002FC978,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.1588652482269506,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,846,57,30155C97D461A6C0002FC9D3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.050921985815603,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,846,68,30155C97D461A6C0002FC9F7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.446713947990544,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,846,50,30155C97D461A6C0002FCAC6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7990543735224587,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,837,59,30155C97D461A6C00081AD71,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.145710872162485,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,814,6,30155C97D461A6C00020F751,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.2243734643734644,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,806,28,30155C97D461A6C00020F75B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.057468982630273,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,801,39,30155C97D461A6C00020F73F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4820973782771536,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,787,17,30155C97D461A6C00083FA85,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.6575349428208387,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,741,11,30155C97D461A6C000B8625A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.4518758434547908,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,728,10,30155C97D461A6C000B861AE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.41813186813186815,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,698,27,30155C97D461A6C000B07316,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1774785100286533,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,697,47,30155C97D461A6C0008BDFF3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.052625538020086,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,693,22,30155C97D461A6C000B9F5A5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9663492063492063,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,684,29,00D00B4E7875,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2905847953216374,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,671,6,30155C97D461A6C00071FDA5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.2721907600596125,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,658,30,30155C97D461A6C0002F8829,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3878419452887538,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,658,27,30155C97D461A6C0003A4118,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2490577507598783,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,653,22,30155C97D461A6C0002F8339,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0255436447166923,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,650,28,30155C97D461A6C0008BF7E4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3112615384615385,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,648,33,30155C97D461A6C0012F3D53,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.550185185185185,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,638,21,30155C97D461A6C00020F69E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0019435736677116,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,638,14,30155C97D461A6C0015B32C1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.6679623824451411,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,630,22,30155C97D461A6C0015B95EB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0629841269841271,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,623,10,30155C97D461A6C0008BF283,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.4886035313001605,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,620,21,30155C97D461A6C0002F8851,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0310322580645164,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,620,16,30155C97D461A6C0015B336E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.7855483870967742,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,618,24,30155C97D461A6C0012B719B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1821359223300971,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,618,19,30155C97D461A6C0012B71B8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9358576051779935,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,612,44,30155C97D461A6C0012EC677,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.188496732026144,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,610,36,30155C97D461A6C001059BE9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7964590163934429,T-shirt
26666 T-shirt dame 1/2 ærme hvid,Alm.slid uden restværdi,1,602,7,30155C97D461A6C000306979,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.353953488372093,T-shirt
12396 T-shirt 1/2 æ lady hvid PB,Alm.slid uden restværdi,1,594,9,00D00904619B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.46121212121212124,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,588,26,30155C97D461A6C0002F8759,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3459863945578232,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,588,34,30155C97D461A6C00105D56F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7601360544217688,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,587,16,30155C97D461A6C000BA50AD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.829710391822828,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,582,22,30155C97D461A6C000B0BC5E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1506529209621992,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,578,19,30155C97D461A6C0012DDE30,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0006228373702422,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,570,16,30155C97D461A6C00064484D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.8544561403508772,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,570,10,30155C97D461A6C0006448CB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.5340350877192982,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,551,17,30155C97D461A6C000E2F464,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9391651542649728,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,535,37,30155C97D461A6C0015B343E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.105196261682243,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,532,6,30155C97D461A6C000D87CB9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.34330827067669173,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,532,6,30155C97D461A6C000D87CE2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.34330827067669173,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,532,7,30155C97D461A6C00130054C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.4005263157894737,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,518,18,30155C97D461A6C0006470E8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0577606177606178,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,503,21,30155C97D461A6C0008D1E68,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.270854870775348,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,499,8,30155C97D461A6C0015B4536,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.48801603206412825,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,497,21,30155C97D461A6C0008D1DE0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2861971830985917,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,463,21,30155C97D461A6C0015B9635,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.380647948164147,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,461,13,30155C97D461A6C0015B639E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.8583947939262473,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,442,13,30155C97D461A4C0009218A1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.8952941176470588,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,440,24,30155C97D461A4C00092D8B5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6603636363636363,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,424,33,30155C97D461A4C0009224F6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.3691509433962263,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,424,35,30155C97D461A4C000922500,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.512735849056604,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,422,20,30155C97D461A6C001301461,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.442654028436019,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,415,22,30155C97D461A4C00064D588,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.613686746987952,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,400,44,30155C97D461A6C001931AE7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",3.3484000000000003,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,399,14,30155C97D461A6C000EAB82D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0680701754385964,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,399,16,30155C97D461A6C000EAB89F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2206516290726817,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,399,32,30155C97D461A6C000EABEB3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.4413032581453633,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,399,24,30155C97D461A6C000EABEE4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8309774436090225,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,394,13,30155C97D461A6C000EAB7DB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0043654822335026,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,394,16,30155C97D461A6C000EAB7EE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2361421319796955,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,394,14,30155C97D461A6C000EAB7FB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0816243654822337,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,394,7,30155C97D461A6C000EAB830,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.5408121827411169,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,394,12,30155C97D461A6C000EAB848,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9271065989847717,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,393,6,30155C97D461A6C000EAB832,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.46473282442748093,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,393,12,30155C97D461A6C000EAB8A5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9294656488549619,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,393,8,30155C97D461A6C000EABDF3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.6196437659033079,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,391,10,30155C97D461A4C000924E16,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.7785166240409207,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,365,4,30155C97D461A6C0008D1E77,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.33358904109589044,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,355,9,30155C97D461A6C000647D44,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.771718309859155,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,3,30155C97D461A6C0016018A1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.27259701492537314,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,14,30155C97D461A6C0016018A2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2721194029850746,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,6,30155C97D461A6C001601914,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.5451940298507463,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,14,30155C97D461A6C00160191C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2721194029850746,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,14,30155C97D461A6C0016019A1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2721194029850746,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,335,3,30155C97D461A6C0016019A3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.27259701492537314,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,325,7,30155C97D461A6C0010F25E3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.6556307692307692,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,325,23,30155C97D461A6C0010F26D5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.1542153846153846,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,325,26,30155C97D461A6C0010F2705,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.4352,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,325,22,30155C97D461A6C0010F2739,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.060553846153846,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,317,29,30155C97D461A6C0010F272F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.7847318611987384,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,315,28,30155C97D461A6C0010F1A19,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.705777777777778,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,315,8,30155C97D461A6C001D0F738,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.7730793650793651,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,304,6,30155C97D461A6C00063947A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.6007894736842105,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,303,13,30155C97D461A6C001D0F7AA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3060066006600661,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,14,30155C97D461A6C0010F489F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4205333333333334,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,3,30155C97D461A6C0010F48B6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.3044,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,7,30155C97D461A6C0010F48CA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.7102666666666667,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,2,30155C97D461A6C0010F48CB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.20293333333333335,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,30,30155C97D461A6C0010F48CD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",3.0440000000000005,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,21,30155C97D461A6C0010F48E2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.1308000000000002,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,25,30155C97D461A6C0010F48E6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.5366666666666666,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,2,30155C97D461A6C0010F49B0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.20293333333333335,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,18,30155C97D461A6C001B326CD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8264,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,4,30155C97D461A6C001B326D0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.4058666666666667,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,27,30155C97D461A6C001B326E9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.7396,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,21,30155C97D461A6C001B3270E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.1308000000000002,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,1,30155C97D461A6C001B327C0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.10146666666666668,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,5,30155C97D461A6C001B327C9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.5073333333333333,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,3,30155C97D461A6C001B3280F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.3044,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,25,30155C97D461A6C001B32881,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",2.5366666666666666,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,300,13,30155C97D461A6C001B3288F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3190666666666668,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,293,17,30155C97D461A6C001A5D21C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7661433447098978,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,274,3,30155C97D461A6C001A5F372,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.33328467153284674,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,274,5,30155C97D461A6C001A5F497,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.5554744525547445,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,266,11,30155C97D461A6C0010E925D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.258796992481203,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,262,14,30155C97D461A6C0018F96E2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6265648854961832,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,257,14,30155C97D461A6C001A66CCD,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6582101167315175,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,257,12,30155C97D461A6C001A66CEC,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4213229571984436,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,244,16,30155C97D461A6C001A6CC0E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.996065573770492,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,238,1,30155C97D461A6C001A6CBB4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.12789915966386556,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,238,1,30155C97D461A6C001A6CBE0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.12789915966386556,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,238,2,30155C97D461A6C001A6CC1B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.2557983193277311,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,238,1,30155C97D461A6C001A6CC44,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.12789915966386556,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,236,1,30155C97D461A6C001A6CCDE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.12898305084745762,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,236,2,30155C97D461A6C001A6CD4B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.25796610169491524,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,230,1,30155C97D461A6C001A6E329,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.13234782608695653,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,204,8,30155C97D461A6C001A6214F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1937254901960785,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,204,1,30155C97D461A6C001A6BC05,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.14921568627450982,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,203,7,30155C97D461A6C001A62079,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.049655172413793,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,199,6,00D00BAAD403,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.917788944723618,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,190,9,30155C97D461A4C000D52E67,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4418947368421053,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,190,6,30155C97D461A4C000D52F31,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.9612631578947369,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,12,30155C97D461A4C000F4536E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9744864864864866,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,12,30155C97D461A4C000F453C7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9744864864864866,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,10,30155C97D461A4C000F45405,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6454054054054055,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,12,30155C97D461A4C000F4540F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9744864864864866,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,11,30155C97D461A4C000F45410,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8099459459459462,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,185,9,30155C97D461A4C000F454B0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.480864864864865,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,175,8,30155C97D461A4C000F4AFC3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3915428571428572,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,168,5,30155C97D461A4C0010BE682,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",0.905952380952381,T-shirt
